targetTrend	pred2ndNext	pred1rstNext	predWillFollowIncreaseCapacity	DrawId	Feat-UniverseLength-Over10	Feat-UniverseLength-Over10-didFollowIncreaseCapacity	Feat-UniverseLength-Over10-LastMovingDirection	Feat-UniverseLength-Over10-ShortMovingDirectionBalance	Feat-UniverseLength-Over10-PreviousLastMovingDirection	Feat-UniverseLength-Over10-LargerMovingDirectionBalance	Feat-UniverseLength-Over10-sameValueSerie	Feat-UniverseLength-Over10-greaterThanSerie	Feat-UniverseLength-Over10-lowerThanSerie	Feat-UniverseLength-Over10-CanIncreaseOf	Feat-UniverseLength-Over10-CanDecreaseOf	Feat-Effectifs-Over10-andSupa20-MeanEffsIn	Feat-Effectifs-Over10-andSupa20-MeanEffsOut	Feat-Effectifs-Over10-andSupa20-MedianEffsIn	Feat-Effectifs-Over10-andSupa20-MedianEffsOut
0	6	6	True	20180423	6	False	-1	5	1	50	2	2	6	0	-1	2.67	1.0	2.5	1.0
0	6	6	False	20180421	6	False	-1	5	1	50	1	1	5	1	0	2.5	1.25	2.5	1.0
-10	6	6	False	20180420	7	False	1	-2	1	-20	2	21	2	0	-1	2.43	1.0	2.0	0.0
-5	6	7	False	20180419	7	True	1	2	1	20	1	20	1	1	0	2.43	1.0	2.0	0.0
10	7	7	True	20180418	6	False	1	-4	0	-40	2	17	2	1	0	2.67	1.0	2.5	0.5
5	7	6	False	20180417	6	True	1	-4	0	-40	1	16	1	1	0	2.67	1.0	2.5	0.5
10	6	6	True	20180416	5	True	-1	5	0	50	3	3	202	1	0	2.4	1.6	2.0	1.0
5	6	5	True	20180414	5	False	-1	4	0	40	2	2	201	0	-1	2.8	1.2	3.0	1.0
0	5	5	False	20180413	5	False	-1	2	0	20	1	1	200	1	0	2.6	1.4	3.0	1.0
-10	5	5	False	20180412	6	False	0	2	1	20	4	12	4	0	-1	2.83	0.75	3.0	0.5
-5	5	6	False	20180411	6	False	1	-5	-1	-50	3	11	3	1	0	2.67	1.0	2.5	1.0
0	6	6	False	20180410	6	False	1	-5	-1	-50	2	10	2	1	0	2.5	1.25	2.0	1.0
0	6	6	False	20180409	6	True	1	-4	-1	-40	1	9	1	1	0	2.5	1.25	2.0	1.0
10	6	6	True	20180407	5	True	-1	5	1	50	2	2	195	1	0	2.8	1.2	2.0	1.0
5	6	5	True	20180406	5	False	-1	5	1	50	1	1	194	0	-1	2.8	1.2	2.0	1.0
-10	5	5	False	20180405	6	True	1	-4	-1	-40	1	6	1	0	-1	2.67	1.0	2.5	1.0
5	5	6	True	20180404	5	False	-1	5	1	50	1	1	192	1	0	3.0	1.0	3.0	1.0
-5	6	5	False	20180403	6	True	1	-7	-1	-70	1	4	1	0	-1	2.67	1.0	2.0	1.0
5	5	6	True	20180402	5	False	-1	0	-1	0	2	2	190	1	0	3.2	0.8	4.0	1.0
5	6	5	False	20180331	5	False	-1	-5	-1	-50	1	1	189	1	0	3.2	0.8	4.0	1.0
-10	5	5	False	20180330	6	False	-1	-2	-1	-20	1	1	11	0	-1	2.83	0.75	2.5	1.0
-15	5	6	False	20180329	7	False	-1	4	0	40	2	2	9	0	-1	2.57	0.67	1.0	1.0
-5	6	7	False	20180328	7	False	-1	2	0	20	1	1	8	1	0	2.57	0.67	2.0	1.0
-10	7	7	False	20180327	8	True	0	2	1	20	4	176	4	0	-1	2.38	0.5	2.0	0.5
-5	7	8	True	20180326	8	False	1	-5	0	-50	3	175	3	0	-1	2.38	0.5	2.0	0.5
0	8	8	False	20180324	8	False	1	-4	0	-40	2	174	2	1	0	2.38	0.5	2.0	0.5
0	8	8	False	20180323	8	True	1	0	0	0	1	173	1	1	0	2.25	1.0	2.0	1.0
10	8	8	True	20180322	7	False	1	-4	1	-40	3	11	3	1	0	2.57	0.67	2.0	0.0
5	8	7	False	20180321	7	False	1	-2	1	-20	2	10	2	1	0	2.43	1.0	2.0	1.0
0	7	7	False	20180320	7	True	1	0	1	0	1	9	1	1	0	2.43	1.0	2.0	1.0
10	7	7	True	20180319	6	True	1	-7	-1	-70	1	5	1	1	0	2.5	1.25	2.5	1.0
15	7	6	True	20180317	5	False	-1	0	0	0	1	1	177	1	0	2.4	1.6	2.0	2.0
-5	6	5	False	20180316	6	True	-1	5	0	50	3	3	10	0	-1	2.0	2.0	2.0	2.5
-5	5	6	True	20180315	6	True	-1	4	0	40	2	2	9	0	-1	2.17	1.75	2.5	2.0
0	6	6	True	20180314	6	False	-1	0	0	0	1	1	8	0	-1	2.5	1.25	2.5	1.0
-10	6	6	False	20180313	7	False	-1	5	1	50	3	3	6	0	-1	2.29	1.33	2.0	0.0
-5	6	7	False	20180312	7	True	-1	5	1	50	2	2	5	1	0	2.29	1.33	2.0	0.0
0	7	7	True	20180310	7	False	-1	7	1	70	1	1	4	0	-1	2.29	1.33	2.0	0.0
-10	7	7	False	20180309	8	False	1	2	1	20	2	161	2	0	-1	2.5	0.0	2.0	0.0
-5	7	8	False	20180308	8	True	1	7	1	70	1	160	1	1	0	2.5	0.0	2.0	0.0
10	8	8	True	20180307	7	True	1	4	1	40	1	95	1	1	0	2.86	0.0	2.0	0.0
15	8	7	True	20180306	6	True	1	-2	0	-20	1	11	1	1	0	3.17	0.25	2.5	0.0
15	7	6	True	20180305	5	False	0	0	0	0	9	9	166	1	0	3.4	0.6	3.0	1.0
5	6	5	False	20180303	5	False	0	0	0	0	8	8	165	1	0	3.4	0.6	3.0	1.0
0	5	5	False	20180302	5	False	0	0	0	0	7	7	164	1	0	3.2	0.8	3.0	1.0
0	5	5	False	20180301	5	False	0	0	0	0	6	6	163	1	0	3.0	1.0	2.0	1.0
0	5	5	False	20180228	5	True	0	0	-1	0	5	5	162	1	0	3.0	1.0	3.0	1.0
0	5	5	True	20180227	5	False	0	-2	-1	-20	4	4	161	0	-1	3.2	0.8	3.0	1.0
0	5	5	False	20180226	5	True	-1	4	-1	40	3	3	160	1	0	3.0	1.0	3.0	1.0
0	5	5	True	20180224	5	False	-1	0	-1	0	2	2	159	0	-1	3.2	0.8	3.0	0.0
0	5	5	False	20180223	5	False	-1	-4	-1	-40	1	1	158	1	0	3.2	0.8	3.0	0.0
-10	5	5	False	20180222	6	False	-1	2	0	20	1	1	38	0	-1	2.67	1.0	3.0	0.5
-15	5	6	False	20180221	7	False	0	0	0	0	8	83	8	0	-1	2.71	0.33	3.0	0.0
-5	6	7	False	20180220	7	False	0	0	0	0	7	82	7	1	0	2.71	0.33	3.0	0.0
0	7	7	False	20180219	7	False	0	0	0	0	6	81	6	1	0	2.71	0.33	3.0	0.0
0	7	7	False	20180217	7	False	0	0	1	0	5	80	5	1	0	2.57	0.67	2.0	0.0
0	7	7	False	20180216	7	False	0	2	1	20	4	79	4	1	0	2.43	1.0	2.0	1.0
0	7	7	False	20180215	7	False	1	-5	-1	-50	3	78	3	1	0	2.29	1.33	2.0	1.0
0	7	7	False	20180214	7	True	1	-5	-1	-50	2	77	2	1	0	2.29	1.33	2.0	1.0
0	7	7	True	20180213	7	True	1	-4	-1	-40	1	76	1	0	-1	2.14	1.67	2.0	2.0
10	7	7	True	20180212	6	True	-1	7	1	70	2	2	29	1	0	2.33	1.5	1.5	1.5
5	7	6	True	20180210	6	False	-1	7	1	70	1	1	28	0	-1	2.67	1.0	2.0	1.0
-10	6	6	False	20180209	7	True	1	-2	0	-20	1	73	1	0	-1	2.43	1.0	2.0	1.0
5	6	7	True	20180208	6	False	0	-2	-1	-20	4	4	26	1	0	2.5	1.25	2.0	1.5
5	7	6	False	20180207	6	False	-1	5	0	50	3	3	25	1	0	2.5	1.25	2.5	1.5
0	6	6	False	20180206	6	True	-1	4	0	40	2	2	24	1	0	2.5	1.25	2.5	1.5
0	6	6	True	20180205	6	False	-1	4	0	40	1	1	23	0	-1	2.67	1.0	2.5	0.5
-10	6	6	False	20180203	7	False	1	-5	0	-50	3	68	3	0	-1	2.71	0.33	3.0	0.0
-5	6	7	False	20180202	7	False	1	-4	0	-40	2	67	2	1	0	2.71	0.33	3.0	0.0
0	7	7	False	20180201	7	True	1	-2	0	-20	1	66	1	1	0	2.71	0.33	3.0	0.0
10	7	7	True	20180131	6	False	0	0	0	0	9	9	19	1	0	3.0	0.5	3.0	0.5
5	7	6	False	20180130	6	True	0	0	0	0	8	8	18	1	0	3.0	0.5	3.0	0.5
0	6	6	True	20180129	6	False	0	0	0	0	7	7	17	0	-1	3.0	0.5	3.0	0.5
0	6	6	False	20180127	6	False	0	0	0	0	6	6	16	1	0	3.0	0.5	3.0	0.5
0	6	6	False	20180126	6	False	0	0	-1	0	5	5	15	1	0	2.83	0.75	3.0	0.5
0	6	6	False	20180125	6	False	0	-2	-1	-20	4	4	14	1	0	2.67	1.0	3.0	0.5
0	6	6	False	20180124	6	False	-1	5	0	50	3	3	13	1	0	2.5	1.25	2.5	1.0
0	6	6	False	20180123	6	False	-1	4	0	40	2	2	12	1	0	2.5	1.25	2.5	1.0
0	6	6	False	20180122	6	False	-1	4	0	40	1	1	11	1	0	2.5	1.25	2.0	1.0
-10	6	6	False	20180120	7	True	1	-7	-1	-70	3	56	3	0	-1	2.14	1.67	2.0	1.0
-5	6	7	True	20180119	7	True	1	-7	-1	-70	2	55	2	0	-1	2.14	1.67	2.0	1.0
0	7	7	True	20180118	7	True	1	-5	-1	-50	1	54	1	0	-1	2.57	0.67	2.0	1.0
10	7	7	True	20180117	6	False	-1	4	1	40	1	1	7	1	0	2.83	0.75	2.5	1.0
-5	7	6	False	20180116	7	False	1	-7	-1	-70	2	52	2	0	-1	2.43	1.0	2.0	1.0
-5	6	7	False	20180115	7	True	1	-5	-1	-50	1	51	1	1	0	2.43	1.0	2.0	1.0
10	7	7	True	20180113	6	False	-1	7	1	70	1	1	4	1	0	2.83	0.75	3.0	1.0
-5	7	6	False	20180112	7	True	1	-2	1	-20	2	49	2	0	-1	2.57	0.67	2.0	1.0
-5	6	7	True	20180111	7	True	1	0	1	0	1	48	1	0	-1	2.29	1.33	1.0	1.0
10	7	7	True	20180110	6	True	1	-7	-1	-70	1	7	1	1	0	2.17	1.75	1.0	2.0
15	7	6	True	20180109	5	False	-1	2	0	20	1	1	119	1	0	2.4	1.6	1.0	2.0
-5	6	5	False	20180108	6	False	0	0	-1	0	5	5	7	0	-1	2.33	1.5	2.0	1.5
-5	5	6	False	20180106	6	False	0	-2	-1	-20	4	4	6	1	0	2.17	1.75	2.0	1.5
0	6	6	False	20180105	6	True	-1	7	1	70	3	3	5	1	0	2.0	2.0	1.5	2.0
0	6	6	True	20180104	6	False	-1	10	1	100	2	2	4	0	-1	2.17	1.75	2.0	1.5
0	6	6	False	20180103	6	False	-1	12	1	120	1	1	3	1	0	2.0	2.0	2.0	2.0
-10	6	6	False	20180102	7	True	1	4	1	40	1	40	1	0	-1	2.14	1.67	2.0	1.0
5	6	7	True	20180101	6	True	1	-4	0	-40	1	9	1	1	0	2.33	1.5	2.5	1.5
15	7	6	True	20171230	5	False	-1	5	1	50	3	3	111	1	0	2.8	1.2	3.0	1.0
5	6	5	False	20171229	5	False	-1	5	1	50	2	2	110	1	0	2.6	1.4	3.0	1.0
0	5	5	False	20171228	5	False	-1	4	1	40	1	1	109	1	0	2.4	1.6	3.0	1.0
-10	5	5	False	20171227	6	True	1	-7	-1	-70	2	5	2	0	-1	2.67	1.0	3.0	1.0
-5	5	6	True	20171226	6	True	1	-10	-1	-100	1	4	1	0	-1	2.67	1.0	2.5	1.0
10	6	6	True	20171225	5	False	-1	0	-1	0	1	1	106	1	0	3.2	0.8	3.0	1.0
-5	6	5	False	20171223	6	False	-1	7	1	70	2	2	6	0	-1	2.83	0.75	3.0	0.5
-5	5	6	False	20171222	6	False	-1	7	1	70	1	1	5	1	0	2.67	1.0	2.5	0.5
-10	6	6	False	20171221	7	True	1	0	0	0	1	30	1	0	-1	2.71	0.33	2.0	0.0
5	6	7	True	20171220	6	False	1	-7	-1	-70	3	9	3	1	0	3.0	0.5	3.0	0.5
5	7	6	False	20171219	6	True	1	-7	-1	-70	2	8	2	1	0	3.0	0.5	3.0	0.5
0	6	6	True	20171218	6	True	1	-7	-1	-70	1	7	1	0	-1	3.17	0.25	3.0	0.0
10	6	6	True	20171216	5	False	-1	2	0	20	1	1	99	1	0	3.6	0.4	3.0	0.0
-5	6	5	False	20171215	6	False	0	0	-1	0	5	5	14	0	-1	3.17	0.25	3.0	0.0
-5	5	6	False	20171214	6	False	0	-2	-1	-20	4	4	13	1	0	3.17	0.25	3.0	0.0
0	6	6	False	20171213	6	True	-1	5	0	50	3	3	12	1	0	3.0	0.5	3.0	0.5
0	6	6	True	20171212	6	False	-1	4	0	40	2	2	11	0	-1	2.67	1.0	2.5	1.0
0	6	6	False	20171211	6	False	-1	4	0	40	1	1	10	1	0	2.67	1.0	2.5	1.0
-10	6	6	False	20171209	7	False	1	-5	0	-50	3	20	3	0	-1	2.57	0.67	2.0	1.0
-5	6	7	False	20171208	7	False	1	-4	0	-40	2	19	2	1	0	2.43	1.0	2.0	1.0
0	7	7	False	20171207	7	True	1	-2	0	-20	1	18	1	1	0	2.29	1.33	1.0	1.0
10	7	7	True	20171206	6	False	0	0	0	0	6	10	6	1	0	2.17	1.75	1.5	1.5
5	7	6	False	20171205	6	True	0	0	1	0	5	9	5	1	0	2.0	2.0	1.5	2.0
0	6	6	True	20171204	6	False	0	2	1	20	4	8	4	0	-1	2.5	1.25	2.5	1.5
0	6	6	False	20171202	6	True	1	-5	-1	-50	3	7	3	1	0	2.33	1.5	2.5	1.5
0	6	6	True	20171201	6	True	1	-5	-1	-50	2	6	2	0	-1	2.67	1.0	2.5	0.5
0	6	6	True	20171130	6	True	1	-5	-1	-50	1	5	1	0	-1	3.17	0.25	3.0	0.0
10	6	6	True	20171129	5	False	-1	2	-1	20	2	2	84	1	0	3.4	0.6	3.0	1.0
5	6	5	False	20171128	5	False	-1	0	-1	0	1	1	83	1	0	3.4	0.6	4.0	1.0
-10	5	5	False	20171127	6	False	-1	5	1	50	2	2	15	0	-1	3.0	0.5	3.0	0.5
-5	5	6	False	20171125	6	False	-1	4	1	40	1	1	14	1	0	2.83	0.75	3.0	0.5
-10	6	6	False	20171124	7	True	1	-7	-1	-70	1	7	1	0	-1	2.71	0.33	3.0	0.0
5	6	7	True	20171123	6	False	-1	2	0	20	1	1	12	1	0	3.0	0.5	3.0	0.5
-5	7	6	False	20171122	7	False	0	0	-1	0	5	5	10	0	-1	2.71	0.33	3.0	0.0
-5	6	7	False	20171121	7	False	0	-2	-1	-20	4	4	9	1	0	2.71	0.33	3.0	0.0
0	7	7	False	20171120	7	False	-1	5	1	50	3	3	8	1	0	2.57	0.67	3.0	1.0
0	7	7	False	20171118	7	True	-1	5	1	50	2	2	7	1	0	2.57	0.67	3.0	1.0
0	7	7	True	20171117	7	False	-1	5	1	50	1	1	6	0	-1	2.29	1.33	3.0	1.0
-10	7	7	False	20171116	8	True	1	-4	0	-40	2	64	2	0	-1	2.38	0.5	2.5	0.5
-5	7	8	True	20171115	8	True	1	0	0	0	1	63	1	0	-1	2.25	1.0	2.5	1.0
10	8	8	True	20171114	7	False	1	-4	1	-40	3	11	3	1	0	2.43	1.0	3.0	1.0
5	8	7	False	20171113	7	False	1	-2	1	-20	2	10	2	1	0	2.43	1.0	3.0	1.0
0	7	7	False	20171111	7	True	1	2	1	20	1	9	1	1	0	2.29	1.33	3.0	1.0
10	7	7	True	20171110	6	True	1	-4	-1	-40	1	7	1	1	0	2.67	1.0	3.0	1.0
15	7	6	True	20171109	5	False	-1	7	1	70	1	1	67	1	0	2.8	1.2	3.0	1.0
-5	6	5	False	20171108	6	True	1	-4	0	-40	1	5	1	0	-1	2.67	1.0	3.0	1.0
5	5	6	True	20171107	5	True	-1	4	-1	40	3	3	65	1	0	2.8	1.2	3.0	1.0
5	6	5	True	20171106	5	False	-1	-2	-1	-20	2	2	64	0	-1	3.0	1.0	3.0	1.0
0	5	5	False	20171104	5	False	-1	-5	-1	-50	1	1	63	1	0	3.0	1.0	3.0	1.0
-10	5	5	False	20171103	6	False	-1	0	-1	0	1	1	28	0	-1	2.67	1.0	2.5	1.0
-15	5	6	False	20171102	7	False	-1	7	1	70	1	1	6	0	-1	2.43	1.0	2.0	1.0
-15	6	7	False	20171101	8	True	1	-2	0	-20	1	51	1	0	-1	2.38	0.5	2.0	0.5
5	7	8	True	20171031	7	False	0	2	1	20	4	36	4	1	0	2.57	0.67	2.0	1.0
5	8	7	False	20171030	7	False	1	-7	-1	-70	3	35	3	1	0	2.43	1.0	2.0	1.0
0	7	7	False	20171028	7	False	1	-7	-1	-70	2	34	2	1	0	2.29	1.33	2.0	1.0
0	7	7	False	20171027	7	True	1	-5	-1	-50	1	33	1	1	0	2.29	1.33	2.0	1.0
10	7	7	True	20171026	6	False	-1	5	1	50	1	1	21	1	0	2.33	1.5	2.5	1.5
-5	7	6	False	20171025	7	False	1	-4	0	-40	2	31	2	0	-1	2.14	1.67	2.0	2.0
-5	6	7	False	20171024	7	True	1	-4	0	-40	1	30	1	1	0	2.14	1.67	2.0	2.0
10	7	7	True	20171023	6	True	-1	7	1	70	3	3	18	1	0	2.5	1.25	2.5	1.5
5	7	6	True	20171021	6	False	-1	5	1	50	2	2	17	0	-1	2.5	1.25	2.0	1.5
0	6	6	False	20171020	6	False	-1	5	1	50	1	1	16	1	0	2.5	1.25	2.0	1.5
-10	6	6	False	20171019	7	True	1	-5	-1	-50	1	26	1	0	-1	2.29	1.33	2.0	1.0
5	6	7	True	20171018	6	False	-1	4	1	40	1	1	14	1	0	2.5	1.25	2.5	1.0
-5	7	6	False	20171017	7	True	1	-7	-1	-70	1	24	1	0	-1	2.29	1.33	2.0	1.0
5	6	7	True	20171016	6	False	-1	2	0	20	1	1	12	1	0	2.33	1.5	2.0	1.5
-5	7	6	False	20171014	7	True	0	0	1	0	5	22	5	0	-1	2.29	1.33	2.0	1.0
-5	6	7	True	20171013	7	True	0	2	1	20	4	21	4	0	-1	2.43	1.0	3.0	0.0
0	7	7	True	20171012	7	False	1	-5	0	-50	3	20	3	0	-1	2.86	0.0	3.0	0.0
0	7	7	False	20171011	7	False	1	-4	0	-40	2	19	2	1	0	2.86	0.0	3.0	0.0
0	7	7	False	20171010	7	True	1	-2	0	-20	1	18	1	1	0	2.86	0.0	3.0	0.0
10	7	7	True	20171009	6	False	0	0	0	0	6	11	6	1	0	3.17	0.25	3.5	0.0
5	7	6	False	20171007	6	True	0	0	1	0	5	10	5	1	0	3.0	0.5	3.5	0.5
0	6	6	True	20171006	6	True	0	2	1	20	4	9	4	0	-1	2.83	0.75	3.5	1.0
0	6	6	True	20171005	6	False	1	-5	0	-50	3	8	3	0	-1	2.83	0.75	3.0	1.0
0	6	6	False	20171004	6	False	1	-4	0	-40	2	7	2	1	0	2.67	1.0	2.5	1.0
0	6	6	False	20171003	6	True	1	-2	0	-20	1	6	1	1	0	2.67	1.0	2.5	1.0
10	6	6	True	20171002	5	False	0	-2	-1	-20	4	4	34	1	0	3.0	1.0	3.0	1.0
5	6	5	False	20170930	5	False	-1	4	-1	40	3	3	33	1	0	3.0	1.0	3.0	1.0
0	5	5	False	20170929	5	False	-1	0	-1	0	2	2	32	1	0	3.0	1.0	3.0	1.0
0	5	5	False	20170928	5	False	-1	-4	-1	-40	1	1	31	1	0	2.8	1.2	3.0	1.0
-10	5	5	False	20170927	6	False	-1	4	0	40	1	1	28	0	-1	2.67	1.0	3.0	0.5
-15	5	6	False	20170926	7	True	1	-7	-1	-70	3	6	3	0	-1	2.57	0.67	3.0	1.0
-5	6	7	True	20170925	7	False	1	-7	-1	-70	2	5	2	0	-1	2.57	0.67	3.0	1.0
0	7	7	False	20170923	7	True	1	-10	-1	-100	1	4	1	1	0	2.57	0.67	3.0	1.0
10	7	7	True	20170922	6	False	-1	0	-1	0	1	1	24	1	0	2.67	1.0	3.0	1.0
-5	7	6	False	20170921	7	False	-1	7	1	70	2	2	12	0	-1	2.43	1.0	3.0	1.0
-5	6	7	False	20170920	7	False	-1	7	1	70	1	1	11	1	0	2.29	1.33	2.0	1.0
-10	7	7	False	20170919	8	True	1	-4	0	-40	1	14	1	0	-1	2.12	1.5	1.5	1.5
5	7	8	True	20170918	7	False	-1	7	1	70	3	3	9	1	0	2.29	1.33	2.0	1.0
5	8	7	False	20170916	7	False	-1	7	1	70	2	2	8	1	0	2.29	1.33	2.0	1.0
0	7	7	False	20170915	7	False	-1	5	1	50	1	1	7	1	0	2.14	1.67	2.0	2.0
-10	7	7	False	20170914	8	True	1	-4	-1	-40	1	10	1	0	-1	2.12	1.5	2.0	1.5
5	7	8	True	20170913	7	True	-1	7	1	70	2	2	5	1	0	2.29	1.33	2.0	1.0
5	8	7	True	20170912	7	False	-1	10	1	100	1	1	4	0	-1	2.0	2.0	2.0	2.0
-10	7	7	False	20170911	8	True	1	0	1	0	1	7	1	0	-1	1.88	2.5	2.0	2.5
5	7	8	True	20170909	7	False	1	-10	-1	-100	2	4	2	1	0	2.0	2.0	2.0	2.0
5	8	7	False	20170908	7	True	1	-12	-1	-120	1	3	1	1	0	2.0	2.0	2.0	2.0
10	7	7	True	20170907	6	False	-1	-5	-1	-50	1	1	11	1	0	2.0	2.0	2.0	1.5
-5	7	6	False	20170906	7	False	-1	0	-1	0	1	1	8	0	-1	1.71	2.67	2.0	2.0
-15	6	7	False	20170905	8	False	-1	10	1	100	2	2	4	0	-1	1.75	3.0	1.5	3.0
-5	7	8	False	20170904	8	False	-1	12	1	120	1	1	3	1	0	1.75	3.0	1.5	3.0
-10	8	8	False	20170902	9	True	1	4	1	40	1	43	1	0	-1	2.11	1.0	2.0	1.0
5	8	9	True	20170901	8	True	1	0	0	0	1	17	1	1	0	2.38	0.5	2.0	0.5
15	9	8	True	20170831	7	False	1	-5	1	-50	3	14	3	1	0	2.57	0.67	2.0	0.0
5	8	7	False	20170830	7	True	1	-2	1	-20	2	13	2	1	0	2.57	0.67	2.0	0.0
0	7	7	True	20170829	7	True	1	2	1	20	1	12	1	0	-1	2.71	0.33	2.0	0.0
10	7	7	True	20170828	6	False	1	-2	1	-20	2	10	2	1	0	2.83	0.75	2.0	1.0
5	7	6	False	20170826	6	True	1	0	1	0	1	9	1	1	0	2.83	0.75	2.0	1.0
10	6	6	True	20170825	5	False	1	-10	-1	-100	2	4	2	1	0	3.2	0.8	2.0	1.0
5	6	5	False	20170824	5	True	1	-10	-1	-100	1	3	1	1	0	3.2	0.8	2.0	1.0
10	5	5	True	20170823	4	False	-1	0	-1	0	1	1	34	1	0	3.5	1.0	3.0	1.0
-5	5	4	False	20170822	5	False	-1	5	1	50	1	1	23	0	-1	3.0	1.0	2.0	1.0
-15	4	5	False	20170821	6	True	1	-7	-1	-70	1	4	1	0	-1	2.67	1.0	2.0	1.0
5	5	6	True	20170819	5	False	-1	-2	-1	-20	2	2	21	1	0	2.8	1.2	2.0	1.0
5	6	5	False	20170818	5	False	-1	-7	-1	-70	1	1	20	1	0	2.6	1.4	2.0	1.0
-10	5	5	False	20170817	6	False	-1	-5	-1	-50	1	1	18	0	-1	2.5	1.25	2.0	1.0
-15	5	6	False	20170816	7	False	-1	-1	-1	-10	1	1	16	0	-1	2.43	1.0	2.0	1.0
-15	6	7	False	20170815	8	False	-1	4	0	40	2	2	13	0	-1	2.12	1.5	2.0	1.5
-5	7	8	False	20170814	8	False	-1	4	0	40	1	1	12	1	0	2.12	1.5	2.0	1.5
-10	8	8	False	20170812	9	False	1	-5	0	-50	3	25	3	0	-1	2.11	1.0	2.0	1.0
-5	8	9	False	20170811	9	False	1	-4	0	-40	2	24	2	1	0	2.11	1.0	2.0	1.0
0	9	9	False	20170810	9	True	1	-4	0	-40	1	23	1	1	0	2.11	1.0	2.0	1.0
10	9	9	True	20170809	8	True	-1	5	1	50	3	3	8	1	0	2.12	1.5	2.0	1.5
5	9	8	True	20170808	8	False	-1	5	1	50	2	2	7	0	-1	2.25	1.0	2.0	1.0
0	8	8	False	20170807	8	False	-1	5	1	50	1	1	6	1	0	2.25	1.0	1.5	1.0
-10	8	8	False	20170805	9	False	1	-4	0	-40	2	19	2	0	-1	2.22	0.0	2.0	0.0
-5	8	9	False	20170804	9	True	1	0	0	0	1	18	1	1	0	2.22	0.0	2.0	0.0
10	9	9	True	20170803	8	True	1	-5	1	-50	3	17	3	1	0	2.38	0.5	1.5	0.5
5	9	8	True	20170802	8	False	1	-2	1	-20	2	16	2	0	-1	2.38	0.5	2.0	0.5
0	8	8	False	20170801	8	True	1	4	1	40	1	15	1	1	0	2.38	0.5	2.0	0.5
10	8	8	True	20170731	7	False	1	2	1	20	2	14	2	1	0	2.57	0.67	2.0	1.0
5	8	7	False	20170729	7	True	1	5	1	50	1	13	1	1	0	2.43	1.0	2.0	1.0
10	7	7	True	20170728	6	True	1	0	1	0	1	12	1	1	0	2.67	1.0	2.0	1.0
15	7	6	True	20170727	5	True	1	-7	-1	-70	1	5	1	1	0	3.0	1.0	2.0	1.0
